Zip Code,Sub District,District,Jenis,City,Regency
15111,Suka Asih,Tangerang,Kota,Tangerang,Banten
15111,Sukarasa,Tangerang,Kota,Tangerang,Banten
15112,Koang Jaya,Karawaci,Kota,Tangerang,Banten
15112,Nambo Jaya,Karawaci,Kota,Tangerang,Banten
15112,Pabuaran Tumpeng,Karawaci,Kota,Tangerang,Banten
15112,Pasar Baru,Karawaci,Kota,Tangerang,Banten
15113,Bugel,Karawaci,Kota,Tangerang,Banten
15113,Gerendeng,Karawaci,Kota,Tangerang,Banten
15113,Marga Sari,Karawaci,Kota,Tangerang,Banten
15113,Suka Jadi,Karawaci,Kota,Tangerang,Banten
15114,Cimone,Karawaci,Kota,Tangerang,Banten
15114,Pabuaran,Karawaci,Kota,Tangerang,Banten
15114,Sumur Pancing (Pacing),Karawaci,Kota,Tangerang,Banten
15115,Bojong Jaya,Karawaci,Kota,Tangerang,Banten
15115,Karawaci,Karawaci,Kota,Tangerang,Banten
15116,Cimone Jaya,Karawaci,Kota,Tangerang,Banten
15116,Karawaci Baru,Karawaci,Kota,Tangerang,Banten
15116,Nusa Jaya,Karawaci,Kota,Tangerang,Banten
15117,Cikokol,Tangerang,Kota,Tangerang,Banten
15117,Kelapa Indah,Tangerang,Kota,Tangerang,Banten
15118,Babakan,Tangerang,Kota,Tangerang,Banten
15118,Sukasari,Tangerang,Kota,Tangerang,Banten
15119,Buaran Indah,Tangerang,Kota,Tangerang,Banten
15119,Tanah Tinggi,Tangerang,Kota,Tangerang,Banten
15121,Batu Jaya,Batuceper,Kota,Tangerang,Banten
15121,Batu Sari,Batuceper,Kota,Tangerang,Banten
15121,Karang Anyar,Neglasari,Kota,Tangerang,Banten
15121,Karang Sari,Neglasari,Kota,Tangerang,Banten
15122,Batu Ceper,Batuceper,Kota,Tangerang,Banten
15122,Kebon Besar,Batuceper,Kota,Tangerang,Banten
15122,Poris Gaga,Batuceper,Kota,Tangerang,Banten
15122,Poris Gaga Baru,Batuceper,Kota,Tangerang,Banten
15122,Poris Jaya,Batuceper,Kota,Tangerang,Banten
15123,Belendung,Benda,Kota,Tangerang,Banten
15124,Jurumudi,Benda,Kota,Tangerang,Banten
15124,Jurumudi Baru,Benda,Kota,Tangerang,Banten
15125,Benda,Benda,Kota,Tangerang,Banten
15126,Pajang,Benda,Kota,Tangerang,Banten
15127,Selapajang Jaya,Neglasari,Kota,Tangerang,Banten
15128,Kedaung Baru,Neglasari,Kota,Tangerang,Banten
15128,Kedaung Wetan,Neglasari,Kota,Tangerang,Banten
15129,Mekar Sari,Neglasari,Kota,Tangerang,Banten
15129,Neglasari,Neglasari,Kota,Tangerang,Banten
15131,Periuk,Periuk,Kota,Tangerang,Banten
15131,Periuk Jaya,Periuk,Kota,Tangerang,Banten
15132,Gebang Raya,Periuk,Kota,Tangerang,Banten
15132,Sangiang Jaya,Periuk,Kota,Tangerang,Banten
15133,Alam Jaya,Jatiuwung,Kota,Tangerang,Banten
15133,Gembor,Periuk,Kota,Tangerang,Banten
15134,Jatiuwung,Cibodas,Kota,Tangerang,Banten
15134,Keroncong,Jatiuwung,Kota,Tangerang,Banten
15135,Pasir Jaya,Jatiuwung,Kota,Tangerang,Banten
15136,Jatake,Jatiuwung,Kota,Tangerang,Banten
15136,Manis Jaya,Jatiuwung,Kota,Tangerang,Banten
15137,Gandasari,Jatiuwung,Kota,Tangerang,Banten
15138,Cibodas,Cibodas,Kota,Tangerang,Banten
15138,Cibodas Baru,Cibodas,Kota,Tangerang,Banten
15138,Cibodas Sari,Cibodas,Kota,Tangerang,Banten
15138,Uwung Jaya,Cibodas,Kota,Tangerang,Banten
15139,Panunggangan Barat,Cibodas,Kota,Tangerang,Banten
15141,Poris Plawad,Cipondoh,Kota,Tangerang,Banten
15141,Poris Plawad Indah,Cipondoh,Kota,Tangerang,Banten
15141,Poris Plawad Utara,Cipondoh,Kota,Tangerang,Banten
15146,Gondrong,Cipondoh,Kota,Tangerang,Banten
15146,Kenanga,Cipondoh,Kota,Tangerang,Banten
15147,Ketapang,Cipondoh,Kota,Tangerang,Banten
15147,Petir,Cipondoh,Kota,Tangerang,Banten
15148,Cipondoh,Cipondoh,Kota,Tangerang,Banten
15148,Cipondoh Indah,Cipondoh,Kota,Tangerang,Banten
15148,Cipondoh Makmur,Cipondoh,Kota,Tangerang,Banten
15151,Sudimara Barat,Ciledug,Kota,Tangerang,Banten
15151,Sudimara Jaya,Ciledug,Kota,Tangerang,Banten
15151,Sudimara Selatan,Ciledug,Kota,Tangerang,Banten
15151,Sudimara Timur,Ciledug,Kota,Tangerang,Banten
15152,Tajur,Ciledug,Kota,Tangerang,Banten
15153,Paninggilan,Ciledug,Kota,Tangerang,Banten
15153,Paninggilan Utara,Ciledug,Kota,Tangerang,Banten
15153,Parung Serab,Ciledug,Kota,Tangerang,Banten
15154,Gaga,Larangan,Kota,Tangerang,Banten
15154,Larangan Indah,Larangan,Kota,Tangerang,Banten
15154,Larangan Selatan,Larangan,Kota,Tangerang,Banten
15154,Larangan Utara,Larangan,Kota,Tangerang,Banten
15155,Cipadu,Larangan,Kota,Tangerang,Banten
15155,Cipadu Jaya,Larangan,Kota,Tangerang,Banten
15156,Kreo,Larangan,Kota,Tangerang,Banten
15156,Kreo Selatan,Larangan,Kota,Tangerang,Banten
15157,Karang Tengah,Pagedangan,Kab.,Tangerang,Banten
15211,Dadap,Kosambi,Kab.,Tangerang,Banten
15211,Jatimulya,Kosambi,Kab.,Tangerang,Banten
15212,Belimbing,Kosambi,Kab.,Tangerang,Banten
15212,Cengklong,Kosambi,Kab.,Tangerang,Banten
15213,Kosambi Barat,Kosambi,Kab.,Tangerang,Banten
15213,Kosambi Timur,Kosambi,Kab.,Tangerang,Banten
15214,Salembaran Jati,Kosambi,Kab.,Tangerang,Banten
15214,Salembaran Raya,Kosambi,Kab.,Tangerang,Banten
15215,Rawa Burung,Kosambi,Kab.,Tangerang,Banten
15215,Rawa Rengas,Kosambi,Kab.,Tangerang,Banten
15330,Jatake,Pagedangan,Kab.,Tangerang,Banten
15330,Malang Nengah,Pagedangan,Kab.,Tangerang,Banten
15331,Lengkong Kulon,Pagedangan,Kab.,Tangerang,Banten
15332,Cihuni,Pagedangan,Kab.,Tangerang,Banten
15334,Medang,Pagedangan,Kab.,Tangerang,Banten
15335,Cijantra,Pagedangan,Kab.,Tangerang,Banten
15336,Cicalengka,Pagedangan,Kab.,Tangerang,Banten
15337,Kadu Sirung,Pagedangan,Kab.,Tangerang,Banten
15338,Situ Gadung,Pagedangan,Kab.,Tangerang,Banten
15339,Pagedangan,Pagedangan,Kab.,Tangerang,Banten
15340,Mekarwangi,Cisauk,Kab.,Tangerang,Banten
15341,Cisauk,Cisauk,Kab.,Tangerang,Banten
15342,Dangdang,Cisauk,Kab.,Tangerang,Banten
15343,Suradita,Cisauk,Kab.,Tangerang,Banten
15344,Cibogo,Cisauk,Kab.,Tangerang,Banten
15345,Sampora,Cisauk,Kab.,Tangerang,Banten
15510,Babakan Asem,Teluknaga,Kab.,Tangerang,Banten
15510,Bojong Renged,Teluknaga,Kab.,Tangerang,Banten
15510,Kampung Besar,Teluknaga,Kab.,Tangerang,Banten
15510,Kampung Melayu Barat,Teluknaga,Kab.,Tangerang,Banten
15510,Kampung Melayu Timur,Teluknaga,Kab.,Tangerang,Banten
15510,Kebon Cau,Teluknaga,Kab.,Tangerang,Banten
15510,Lemo,Teluknaga,Kab.,Tangerang,Banten
15510,Muara,Teluknaga,Kab.,Tangerang,Banten
15510,Pangkalan,Teluknaga,Kab.,Tangerang,Banten
15510,Tanjung Burung,Teluknaga,Kab.,Tangerang,Banten
15510,Tanjung Pasir,Teluknaga,Kab.,Tangerang,Banten
15510,Tegal Angus,Teluknaga,Kab.,Tangerang,Banten
15510,Teluk Naga,Teluknaga,Kab.,Tangerang,Banten
15520,Gempol Sari,Sepatan Timur,Kab.,Tangerang,Banten
15520,Jati Mulya,Sepatan Timur,Kab.,Tangerang,Banten
15520,Kampung Kelor,Sepatan Timur,Kab.,Tangerang,Banten
15520,Karet,Sepatan,Kab.,Tangerang,Banten
15520,Kayu Agung,Sepatan,Kab.,Tangerang,Banten
15520,Kayu Bongkok,Sepatan,Kab.,Tangerang,Banten
15520,Kedaung Barat,Sepatan Timur,Kab.,Tangerang,Banten
15520,Lebak Wangi,Sepatan Timur,Kab.,Tangerang,Banten
15520,Mekar Jaya,Sepatan,Kab.,Tangerang,Banten
15520,Pisangan Jaya,Sepatan,Kab.,Tangerang,Banten
15520,Pondok Jaya,Sepatan,Kab.,Tangerang,Banten
15520,Pondok Kelor,Sepatan Timur,Kab.,Tangerang,Banten
15520,Sangiang,Sepatan Timur,Kab.,Tangerang,Banten
15520,Sarakan,Sepatan,Kab.,Tangerang,Banten
15520,Sepatan,Sepatan,Kab.,Tangerang,Banten
15520,Tanah Merah,Sepatan Timur,Kab.,Tangerang,Banten
15530,Banyu Asih,Mauk,Kab.,Tangerang,Banten
15530,Buaran Jati,Sukadiri,Kab.,Tangerang,Banten
15530,Gintung,Sukadiri,Kab.,Tangerang,Banten
15530,Gunung Sari,Mauk,Kab.,Tangerang,Banten
15530,Jati Waringin,Mauk,Kab.,Tangerang,Banten
15530,Karang Anyar,Kemiri,Kab.,Tangerang,Banten
15530,Karang Serang,Sukadiri,Kab.,Tangerang,Banten
15530,Kedung Dalem,Mauk,Kab.,Tangerang,Banten
15530,Kemiri,Kemiri,Kab.,Tangerang,Banten
15530,Ketapang,Mauk,Kab.,Tangerang,Banten
15530,Kjlebet (Kelebet),Kemiri,Kab.,Tangerang,Banten
15530,Kosambi,Sukadiri,Kab.,Tangerang,Banten
15530,Legok Sula Maju,Kemiri,Kab.,Tangerang,Banten
15530,Lontar,Kemiri,Kab.,Tangerang,Banten
15530,Marga Mulya,Mauk,Kab.,Tangerang,Banten
15530,Mauk Barat,Mauk,Kab.,Tangerang,Banten
15530,Mauk Timur,Mauk,Kab.,Tangerang,Banten
15530,Mekar Kondang,Sukadiri,Kab.,Tangerang,Banten
15530,Patra Manggala,Kemiri,Kab.,Tangerang,Banten
15530,Pekayon,Sukadiri,Kab.,Tangerang,Banten
15530,Ranca Labuh,Kemiri,Kab.,Tangerang,Banten
15530,Rawa Kidang,Sukadiri,Kab.,Tangerang,Banten
15530,Sasak,Mauk,Kab.,Tangerang,Banten
15530,Sukadiri,Sukadiri,Kab.,Tangerang,Banten
15530,Tanjung Anom,Mauk,Kab.,Tangerang,Banten
15530,Tegal Kunir Kidul,Mauk,Kab.,Tangerang,Banten
15530,Tegal Kunir Lor,Mauk,Kab.,Tangerang,Banten
15540,Badak Anom,Sindang Jaya,Kab.,Tangerang,Banten
15540,Daon,Rajeg,Kab.,Tangerang,Banten
15540,Jambu Karya,Rajeg,Kab.,Tangerang,Banten
15540,Lembang Sari,Rajeg,Kab.,Tangerang,Banten
15540,Mekarsari,Rajeg,Kab.,Tangerang,Banten
15540,Pangarengan,Rajeg,Kab.,Tangerang,Banten
15540,Rajeg,Rajeg,Kab.,Tangerang,Banten
15540,Rajegmulya,Rajeg,Kab.,Tangerang,Banten
15540,Ranca Bango,Rajeg,Kab.,Tangerang,Banten
15540,Suka Manah,Rajeg,Kab.,Tangerang,Banten
15540,Suka Sari,Rajeg,Kab.,Tangerang,Banten
15540,Suka Tani,Rajeg,Kab.,Tangerang,Banten
15540,Tanjakan,Rajeg,Kab.,Tangerang,Banten
15540,Tanjakan Mekar,Rajeg,Kab.,Tangerang,Banten
15550,Bakung,Kronjo,Kab.,Tangerang,Banten
15550,Blukbuk,Kronjo,Kab.,Tangerang,Banten
15550,Cirumpak,Kronjo,Kab.,Tangerang,Banten
15550,Kronjo,Kronjo,Kab.,Tangerang,Banten
15550,Muncung,Kronjo,Kab.,Tangerang,Banten
15550,Pagedangan Ilir,Kronjo,Kab.,Tangerang,Banten
15550,Pagedangan Udik,Kronjo,Kab.,Tangerang,Banten
15550,Pagenjahan,Kronjo,Kab.,Tangerang,Banten
15550,Pasilian,Kronjo,Kab.,Tangerang,Banten
15550,Pasir,Kronjo,Kab.,Tangerang,Banten
15560,Sindang Asih,Sindang Jaya,Kab.,Tangerang,Banten
15560,Sindang Jaya,Sindang Jaya,Kab.,Tangerang,Banten
15560,Sindang Panon,Sindang Jaya,Kab.,Tangerang,Banten
15560,Sindang Sono,Sindang Jaya,Kab.,Tangerang,Banten
15560,Suka Harja,Sindang Jaya,Kab.,Tangerang,Banten
15560,Wana Kerta,Sindang Jaya,Kab.,Tangerang,Banten
15570,Buaran Bambu,Pakuhaji,Kab.,Tangerang,Banten
15570,Buaran Mangga,Pakuhaji,Kab.,Tangerang,Banten
15570,Bunisari (Bonasari),Pakuhaji,Kab.,Tangerang,Banten
15570,Gaga,Pakuhaji,Kab.,Tangerang,Banten
15570,Kalibaru,Pakuhaji,Kab.,Tangerang,Banten
15570,Kiara Payung,Pakuhaji,Kab.,Tangerang,Banten
15570,Kohod,Pakuhaji,Kab.,Tangerang,Banten
15570,Kramat,Pakuhaji,Kab.,Tangerang,Banten
15570,Laksana,Pakuhaji,Kab.,Tangerang,Banten
15570,Paku Alam,Pakuhaji,Kab.,Tangerang,Banten
15570,Pakuhaji,Pakuhaji,Kab.,Tangerang,Banten
15570,Rawa Boni,Pakuhaji,Kab.,Tangerang,Banten
15570,Sukawali,Pakuhaji,Kab.,Tangerang,Banten
15570,Surya Bahari,Pakuhaji,Kab.,Tangerang,Banten
15610,Balaraja,Balaraja,Kab.,Tangerang,Banten
15610,Benda,Sukamulya,Kab.,Tangerang,Banten
15610,Bunar,Sukamulya,Kab.,Tangerang,Banten
15610,Buni Ayu,Sukamulya,Kab.,Tangerang,Banten
15610,Cangkudu,Balaraja,Kab.,Tangerang,Banten
15610,Cikande,Jayanti,Kab.,Tangerang,Banten
15610,Dang Deur,Jayanti,Kab.,Tangerang,Banten
15610,Gembong,Balaraja,Kab.,Tangerang,Banten
15610,Jayanti,Jayanti,Kab.,Tangerang,Banten
15610,Kali Asin,Sukamulya,Kab.,Tangerang,Banten
15610,Kubang,Sukamulya,Kab.,Tangerang,Banten
15610,Merak,Sukamulya,Kab.,Tangerang,Banten
15610,Pabuaran,Jayanti,Kab.,Tangerang,Banten
15610,Pangkat,Jayanti,Kab.,Tangerang,Banten
15610,Parahu,Sukamulya,Kab.,Tangerang,Banten
15610,Pasir Gintung,Jayanti,Kab.,Tangerang,Banten
15610,Pasir Muncang,Jayanti,Kab.,Tangerang,Banten
15610,Saga,Balaraja,Kab.,Tangerang,Banten
15610,Sentul,Balaraja,Kab.,Tangerang,Banten
15610,Sentul Jaya,Balaraja,Kab.,Tangerang,Banten
15610,Suka Mulya,Sukamulya,Kab.,Tangerang,Banten
15610,Suka Murni,Balaraja,Kab.,Tangerang,Banten
15610,Sumur Bandung,Jayanti,Kab.,Tangerang,Banten
15610,Talagasari,Balaraja,Kab.,Tangerang,Banten
15610,Tobat,Balaraja,Kab.,Tangerang,Banten
15620,Jengkol,Kresek,Kab.,Tangerang,Banten
15620,Kemuning,Kresek,Kab.,Tangerang,Banten
15620,Koper,Kresek,Kab.,Tangerang,Banten
15620,Kresek,Kresek,Kab.,Tangerang,Banten
15620,Pasir Ampo,Kresek,Kab.,Tangerang,Banten
15620,Patra Sana,Kresek,Kab.,Tangerang,Banten
15620,Ranca Ilat,Kresek,Kab.,Tangerang,Banten
15620,Renged,Kresek,Kab.,Tangerang,Banten
15620,Talok,Kresek,Kab.,Tangerang,Banten
15710,Bitung Jaya,Cikupa,Kab.,Tangerang,Banten
15710,Bojong,Cikupa,Kab.,Tangerang,Banten
15710,Budi Mulya,Cikupa,Kab.,Tangerang,Banten
15710,Bunder,Cikupa,Kab.,Tangerang,Banten
15710,Ciakar,Panongan,Kab.,Tangerang,Banten
15710,Cibadak,Cikupa,Kab.,Tangerang,Banten
15710,Cikupa,Cikupa,Kab.,Tangerang,Banten
15710,Dukuh,Cikupa,Kab.,Tangerang,Banten
15710,Mekar Bakti,Panongan,Kab.,Tangerang,Banten
15710,Mekar Jaya,Panongan,Kab.,Tangerang,Banten
15710,Panongan,Panongan,Kab.,Tangerang,Banten
15710,Pasir Gadung,Cikupa,Kab.,Tangerang,Banten
15710,Pasir Jaya,Cikupa,Kab.,Tangerang,Banten
15710,Peusar,Panongan,Kab.,Tangerang,Banten
15710,Ranca Iyuh,Panongan,Kab.,Tangerang,Banten
15710,Ranca Kalapa,Panongan,Kab.,Tangerang,Banten
15710,Serdang Kulon,Panongan,Kab.,Tangerang,Banten
15710,Suka Damai,Cikupa,Kab.,Tangerang,Banten
15710,Suka Mulya,Cikupa,Kab.,Tangerang,Banten
15710,Suka Nagara,Cikupa,Kab.,Tangerang,Banten
15710,Talaga,Cikupa,Kab.,Tangerang,Banten
15710,Talaga Sari,Cikupa,Kab.,Tangerang,Banten
15720,Ancol Pasir,Jambe,Kab.,Tangerang,Banten
15720,Bantar Panjang,Tigaraksa,Kab.,Tangerang,Banten
15720,Cileles,Tigaraksa,Kab.,Tangerang,Banten
15720,Cisereh,Tigaraksa,Kab.,Tangerang,Banten
15720,Daru,Jambe,Kab.,Tangerang,Banten
15720,Jambe,Jambe,Kab.,Tangerang,Banten
15720,Kadu Agung,Tigaraksa,Kab.,Tangerang,Banten
15720,Kutruk,Jambe,Kab.,Tangerang,Banten
15720,Marga Sari,Tigaraksa,Kab.,Tangerang,Banten
15720,Mata Gara,Tigaraksa,Kab.,Tangerang,Banten
15720,Mekarsari,Jambe,Kab.,Tangerang,Banten
15720,Pasir Barat,Jambe,Kab.,Tangerang,Banten
15720,Pasir Bolang,Tigaraksa,Kab.,Tangerang,Banten
15720,Pasir Nangka,Tigaraksa,Kab.,Tangerang,Banten
15720,Pematang,Tigaraksa,Kab.,Tangerang,Banten
15720,Pete,Tigaraksa,Kab.,Tangerang,Banten
15720,Rancabuaya,Jambe,Kab.,Tangerang,Banten
15720,Sodong,Tigaraksa,Kab.,Tangerang,Banten
15720,Suka Manah,Jambe,Kab.,Tangerang,Banten
15720,Taban,Jambe,Kab.,Tangerang,Banten
15720,Tapos,Tigaraksa,Kab.,Tangerang,Banten
15720,Tegalsari,Tigaraksa,Kab.,Tangerang,Banten
15720,Tigaraksa,Tigaraksa,Kab.,Tangerang,Banten
15720,Tipar Jaya (Tiparraya),Jambe,Kab.,Tangerang,Banten
15730,Bojongloa,Cisoka,Kab.,Tangerang,Banten
15730,Carenang,Cisoka,Kab.,Tangerang,Banten
15730,Caringin,Cisoka,Kab.,Tangerang,Banten
15730,Cempaka,Cisoka,Kab.,Tangerang,Banten
15730,Cibugel,Cisoka,Kab.,Tangerang,Banten
15730,Cikareo,Solear,Kab.,Tangerang,Banten
15730,Cikasungka,Solear,Kab.,Tangerang,Banten
15730,Cikuya,Solear,Kab.,Tangerang,Banten
15730,Cireundeu,Solear,Kab.,Tangerang,Banten
15730,Cisoka,Cisoka,Kab.,Tangerang,Banten
15730,Jeung Jing,Cisoka,Kab.,Tangerang,Banten
15730,Karangharja,Cisoka,Kab.,Tangerang,Banten
15730,Munjul,Solear,Kab.,Tangerang,Banten
15730,Pasanggrahan,Solear,Kab.,Tangerang,Banten
15730,Selapajang,Cisoka,Kab.,Tangerang,Banten
15730,Solear,Solear,Kab.,Tangerang,Banten
15730,Sukatani,Cisoka,Kab.,Tangerang,Banten
15810,Bencongan,Kelapa Dua,Kab.,Tangerang,Banten
15810,Bencongan Indah,Kelapa Dua,Kab.,Tangerang,Banten
15810,Binong,Curug,Kab.,Tangerang,Banten
15810,Bojong Nangka,Kelapa Dua,Kab.,Tangerang,Banten
15810,Cukang Galih,Curug,Kab.,Tangerang,Banten
15810,Curug Kulon,Curug,Kab.,Tangerang,Banten
15810,Curug Sangerang (Curug Sangereng),Kelapa Dua,Kab.,Tangerang,Banten
15810,Curug Wetan,Curug,Kab.,Tangerang,Banten
15810,Kadu,Curug,Kab.,Tangerang,Banten
15810,Kadu Jaya,Curug,Kab.,Tangerang,Banten
15810,Kelapa Dua,Kelapa Dua,Kab.,Tangerang,Banten
15810,Pakulonan Barat,Kelapa Dua,Kab.,Tangerang,Banten
15810,Suka Bakti,Curug,Kab.,Tangerang,Banten
15820,Babakan,Legok,Kab.,Tangerang,Banten
15820,Babat,Legok,Kab.,Tangerang,Banten
15820,Bojong Kamal,Legok,Kab.,Tangerang,Banten
15820,Caringin,Legok,Kab.,Tangerang,Banten
15820,Ciangir,Legok,Kab.,Tangerang,Banten
15820,Cirarab,Legok,Kab.,Tangerang,Banten
15820,Kamuning (Kemuning),Legok,Kab.,Tangerang,Banten
15820,Legok,Legok,Kab.,Tangerang,Banten
15820,Pala Sari,Legok,Kab.,Tangerang,Banten
15820,Rancagong,Legok,Kab.,Tangerang,Banten
15820,Serdang Wetan,Legok,Kab.,Tangerang,Banten
15220,Pondok Jaya,Pondok Aren,Kota,Tangerang Selatan,Banten
15221,Pondok Betung,Pondok Aren,Kota,Tangerang Selatan,Banten
15222,Jurang Mangu Timur,Pondok Aren,Kota,Tangerang Selatan,Banten
15223,Jurang Mangu Barat,Pondok Aren,Kota,Tangerang Selatan,Banten
15224,Pondok Aren,Pondok Aren,Kota,Tangerang Selatan,Banten
15225,Pondok Karya,Pondok Aren,Kota,Tangerang Selatan,Banten
15226,Pondok Kacang Barat,Pondok Aren,Kota,Tangerang Selatan,Banten
15226,Pondok Kacang Timur,Pondok Aren,Kota,Tangerang Selatan,Banten
15227,Perigi Lama,Pondok Aren,Kota,Tangerang Selatan,Banten
15228,Perigi Baru,Pondok Aren,Kota,Tangerang Selatan,Banten
15229,Pondok Pucung,Pondok Aren,Kota,Tangerang Selatan,Banten
15310,Buaran,Serpong,Kota,Tangerang Selatan,Banten
15310,Ciater,Serpong,Kota,Tangerang Selatan,Banten
15310,Cilenggang,Serpong,Kota,Tangerang Selatan,Banten
15310,Rawa Mekar Jaya,Serpong,Kota,Tangerang Selatan,Banten
15311,Serpong,Serpong,Kota,Tangerang Selatan,Banten
15312,Kranggan,Setu,Kota,Tangerang Selatan,Banten
15313,Kademangan,Setu,Kota,Tangerang Selatan,Banten
15314,Muncul,Setu,Kota,Tangerang Selatan,Banten
15314,Setu,Setu,Kota,Tangerang Selatan,Banten
15315,Babakan,Setu,Kota,Tangerang Selatan,Banten
15315,Bakti Jaya,Setu,Kota,Tangerang Selatan,Banten
15318,Rawa Buntu,Serpong,Kota,Tangerang Selatan,Banten
15320,Lengkong Karya,Serpong Utara,Kota,Tangerang Selatan,Banten
15320,Pakualam,Serpong Utara,Kota,Tangerang Selatan,Banten
15321,Lengkong Gudang,Serpong,Kota,Tangerang Selatan,Banten
15321,Lengkong Gudang Timur,Serpong,Kota,Tangerang Selatan,Banten
15322,Lengkong Wetan,Serpong,Kota,Tangerang Selatan,Banten
15323,Jelupang,Serpong Utara,Kota,Tangerang Selatan,Banten
15324,Paku Jaya,Serpong Utara,Kota,Tangerang Selatan,Banten
15325,Pakulonan,Serpong Utara,Kota,Tangerang Selatan,Banten
15326,Pondok Jagung,Serpong Utara,Kota,Tangerang Selatan,Banten
15326,Pondok Jagung Timur,Serpong Utara,Kota,Tangerang Selatan,Banten
15411,Cipayung,Ciputat,Kota,Tangerang Selatan,Banten
15411,Ciputat,Ciputat,Kota,Tangerang Selatan,Banten
15412,Cempaka Putih,Ciputat Timur,Kota,Tangerang Selatan,Banten
15412,Pondok Ranji,Ciputat Timur,Kota,Tangerang Selatan,Banten
15412,Rempoa,Ciputat Timur,Kota,Tangerang Selatan,Banten
15412,Rengas,Ciputat Timur,Kota,Tangerang Selatan,Banten
15413,Sawah Baru,Ciputat,Kota,Tangerang Selatan,Banten
15413,Sawah Lama,Ciputat,Kota,Tangerang Selatan,Banten
15414,Jombang,Ciputat,Kota,Tangerang Selatan,Banten
15414,Sarua (Serua),Ciputat,Kota,Tangerang Selatan,Banten
15414,Sarua Indah,Ciputat,Kota,Tangerang Selatan,Banten
15415,Bambu Apus,Pamulang,Kota,Tangerang Selatan,Banten
15415,Kedaung,Pamulang,Kota,Tangerang Selatan,Banten
15416,Pondok Benda,Pamulang,Kota,Tangerang Selatan,Banten
15417,Pamulang Barat,Pamulang,Kota,Tangerang Selatan,Banten
15417,Pamulang Timur,Pamulang,Kota,Tangerang Selatan,Banten
15418,Benda Baru,Pamulang,Kota,Tangerang Selatan,Banten
15418,Pondok Cabe Ilir,Pamulang,Kota,Tangerang Selatan,Banten
15418,Pondok Cabe Udik,Pamulang,Kota,Tangerang Selatan,Banten
15419,Cireundeu,Ciputat Timur,Kota,Tangerang Selatan,Banten
15419,Pisangan,Ciputat Timur,Kota,Tangerang Selatan,Banten
11110,Pinangsia,Taman Sari,Kota,Jakarta Barat,DKI Jakarta
11120,Glodok,Taman Sari,Kota,Jakarta Barat,DKI Jakarta
11130,Keagungan,Taman Sari,Kota,Jakarta Barat,DKI Jakarta
11140,Krukut,Taman Sari,Kota,Jakarta Barat,DKI Jakarta
11150,Taman Sari,Taman Sari,Kota,Jakarta Barat,DKI Jakarta
11160,Maphar,Taman Sari,Kota,Jakarta Barat,DKI Jakarta
11170,Tangki,Taman Sari,Kota,Jakarta Barat,DKI Jakarta
11180,Mangga Besar,Taman Sari,Kota,Jakarta Barat,DKI Jakarta
11210,Tanah Sereal,Tambora,Kota,Jakarta Barat,DKI Jakarta
11220,Tambora,Tambora,Kota,Jakarta Barat,DKI Jakarta
11230,Roa Malaka,Tambora,Kota,Jakarta Barat,DKI Jakarta
11240,Pekojan,Tambora,Kota,Jakarta Barat,DKI Jakarta
11250,Jembatan Lima,Tambora,Kota,Jakarta Barat,DKI Jakarta
11260,Krendang,Tambora,Kota,Jakarta Barat,DKI Jakarta
11270,Duri Selatan,Tambora,Kota,Jakarta Barat,DKI Jakarta
11270,Duri Utara,Tambora,Kota,Jakarta Barat,DKI Jakarta
11310,Kali Anyar,Tambora,Kota,Jakarta Barat,DKI Jakarta
11320,Jembatan Besi,Tambora,Kota,Jakarta Barat,DKI Jakarta
11330,Angke,Tambora,Kota,Jakarta Barat,DKI Jakarta
11410,Slipi,Palmerah,Kota,Jakarta Barat,DKI Jakarta
11420,Kota Bambu Selatan,Palmerah,Kota,Jakarta Barat,DKI Jakarta
11420,Kota Bambu Utara,Palmerah,Kota,Jakarta Barat,DKI Jakarta
11430,Jatipulo,Palmerah,Kota,Jakarta Barat,DKI Jakarta
11440,Tomang,Grogol Petamburan,Kota,Jakarta Barat,DKI Jakarta
11450,Grogol,Grogol Petamburan,Kota,Jakarta Barat,DKI Jakarta
11460,Jelambar,Grogol Petamburan,Kota,Jakarta Barat,DKI Jakarta
11460,Jelambar Baru,Grogol Petamburan,Kota,Jakarta Barat,DKI Jakarta
11460,Wijaya Kusuma,Grogol Petamburan,Kota,Jakarta Barat,DKI Jakarta
11470,Tanjung Duren Selatan,Grogol Petamburan,Kota,Jakarta Barat,DKI Jakarta
11470,Tanjung Duren Utara,Grogol Petamburan,Kota,Jakarta Barat,DKI Jakarta
11480,Kemanggisan,Palmerah,Kota,Jakarta Barat,DKI Jakarta
11480,Palmerah,Palmerah,Kota,Jakarta Barat,DKI Jakarta
11510,Duri Kepa,Kebon Jeruk,Kota,Jakarta Barat,DKI Jakarta
11520,Kedoya Selatan,Kebon Jeruk,Kota,Jakarta Barat,DKI Jakarta
11520,Kedoya Utara,Kebon Jeruk,Kota,Jakarta Barat,DKI Jakarta
11530,Kebon Jeruk,Kebon Jeruk,Kota,Jakarta Barat,DKI Jakarta
11540,Sukabumi Utara (Ilir),Kebon Jeruk,Kota,Jakarta Barat,DKI Jakarta
11550,Kelapa Dua,Kebon Jeruk,Kota,Jakarta Barat,DKI Jakarta
11560,Sukabumi Selatan (Udik),Kebon Jeruk,Kota,Jakarta Barat,DKI Jakarta
